parcela_id,idade,hdom,Ht_estimado,Fator,1,2,3,4,5,classificação,reclass,Classe,IS
13,6,24.264,23.929486354640673,1.0139791402289942,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,3.0,3.0,3,24.771810652482515
14,3,15.739,16.0742499730199,0.9791436630895622,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,3,24.771810652482515
14,4,21.175,21.0528630099439,1.0058014432525597,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,3.0,,3,24.771810652482515
14,5,23.138,23.14589004392946,0.9996591168490612,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,3.0,,3,24.771810652482515
14,6,24.064,23.929486354640673,1.005621250843658,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,3.0,3.0,3,24.771810652482515
15,3,15.623,16.0742499730199,0.9719271521982482,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,3,24.771810652482515
15,4,20.849,21.0528630099439,0.990316613476865,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,3.0,,3,24.771810652482515
15,5,22.781,23.14589004392946,0.98423521224559,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,3.0,,3,24.771810652482515
15,6,23.693,23.929486354640673,0.9901173660338594,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,3.0,3.0,3,24.771810652482515
16,3,15.364,16.0742499730199,0.9558144252943664,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,3,24.771810652482515
16,4,20.72,21.0528630099439,0.9841891808355624,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,3.0,,3,24.771810652482515
16,5,22.641,23.14589004392946,0.9781866222050131,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,3.0,,3,24.771810652482515
16,6,23.547,23.929486354640673,0.9840161067825638,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,3.0,3.0,3,24.771810652482515
17,3,16.268,16.0742499730199,1.012053441205985,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,3,24.771810652482515
17,4,21.216,21.0528630099439,1.0077489218439815,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,3.0,,3,24.771810652482515
17,5,23.184,23.14589004392946,1.0016465107195365,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,3.0,,3,24.771810652482515
17,6,24.112,23.929486354640673,1.0076271442961386,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,3.0,3.0,3,24.771810652482515
18,3,15.903,16.0742499730199,0.9893463164186611,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,4,21.771810652482515
18,4,19.8,21.0528630099439,0.9404896612231727,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,4.0,,4,21.771810652482515
18,5,21.635,23.14589004392946,0.9347231823420106,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,4.0,,4,21.771810652482515
18,6,22.501,23.929486354640673,0.9403043452972553,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,4.0,4.0,4,21.771810652482515
19,3,16.648,16.0742499730199,1.0356937355051166,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,3.0,,4,21.771810652482515
19,4,19.989,21.0528630099439,0.9494670625348485,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,4.0,,4,21.771810652482515
19,5,21.841,23.14589004392946,0.9436232505445736,19.12014701817146,21.988169070897175,24.856191123622896,27.724213176348616,30.592235229074333,4.0,,4,21.771810652482515
19,6,22.715,23.929486354640673,0.949247286939565,19.767453154822903,22.73257112804634,25.697689101269777,28.662807074493216,31.627925047716648,4.0,4.0,4,21.771810652482515
20,3,18.017,16.0742499730199,1.120861006282778,13.27847069642442,15.270241300888083,17.262011905351745,19.253782509815412,21.245553114279073,2.0,,3,24.771810652482515
20,4,22.002,21.0528630099439,1.045083511425871,17.391158220295992,19.999831953340394,22.60850568638479,25.217179419429193,27.82585315247359,3.0,,3,24.771810652482515
